user_id,movie_id,rating
16,238636,4.0
16,11282,4.0
16,1621,1.0
16,16428,5.0
16,24621,2.0
16,9685,3.0
16,14624,3.0
16,10179,1.0
16,1808,1.0
16,250349,4.0
16,15699,3.0
16,8883,4.0
16,17926,5.0
16,41248,3.0
16,25968,5.0
16,11588,2.0
16,71157,1.0
16,333355,4.0
16,327833,5.0
16,1547,1.0
16,25196,2.0
16,175528,3.0
16,16727,2.0
16,272693,5.0
16,19644,4.0
16,29963,2.0
16,26022,1.0
16,152747,3.0
16,1116,5.0
16,11818,2.0
16,680,5.0
16,773,3.0
16,14114,5.0
16,37964,4.0
16,28121,5.0
16,40807,4.0
16,10885,2.0
16,225565,3.0
16,16471,2.0
16,385736,3.0
16,11971,5.0
16,9490,5.0
16,14536,3.0
16,15049,4.0
16,22821,4.0
16,209263,2.0
16,10873,2.0
16,19489,1.0
16,14629,5.0
16,1958,3.0
16,26618,3.0
16,26963,5.0
16,7870,5.0
16,10288,3.0
16,44147,3.0
16,12192,1.0
16,36597,5.0
16,13197,1.0
16,49081,2.0
16,389425,4.0
16,403,5.0
16,9388,1.0
16,24684,1.0
16,2610,2.0
16,11308,3.0
16,34341,1.0
16,15365,4.0
16,36046,4.0
16,12569,1.0
16,55903,2.0
16,2577,2.0
16,103903,3.0
16,45650,4.0
16,7735,5.0
16,25941,1.0
16,7326,1.0
16,238,1.0
16,535,2.0
16,713,3.0
16,3291,3.0
16,398,1.0
16,9392,4.0
16,2074,2.0
16,1696,2.0
16,22314,4.0
16,77156,4.0
16,44718,1.0
16,11342,5.0
16,34653,5.0
16,15581,5.0
16,4251,3.0
16,14112,4.0
16,48620,3.0
16,37080,3.0
16,39210,1.0
16,30128,4.0
16,31535,4.0
16,47088,4.0
16,15013,5.0
16,294512,1.0
16,8879,2.0
16,13001,1.0
16,9571,5.0
16,13649,3.0
16,334527,5.0
16,2211,2.0
16,13919,5.0
16,8998,3.0
16,10496,5.0
16,1591,3.0
16,4836,4.0
16,26665,2.0
16,5708,4.0
16,218,2.0
16,338,4.0
16,21641,1.0
16,621,1.0
16,792,5.0
16,1103,5.0
16,36739,2.0
16,13370,5.0
16,11191,5.0
16,10215,1.0
16,1523,5.0
16,92591,2.0
16,12509,2.0
16,1443,3.0
16,8545,5.0
16,231576,5.0
16,13403,3.0
16,15797,1.0
16,576,4.0
16,58882,2.0
16,35944,5.0
16,42222,2.0
16,38940,4.0
16,97614,2.0
16,37206,3.0
16,58626,2.0
16,183894,3.0
16,244783,2.0
16,168027,1.0
16,8982,1.0
16,89861,5.0
16,57022,5.0
16,147767,1.0
16,10664,3.0
16,11901,5.0
16,33155,2.0
16,5528,5.0
16,4997,5.0
16,73532,3.0
16,979,2.0
16,193722,1.0
16,22908,3.0
16,84204,4.0
16,230266,4.0
16,63006,3.0
16,9012,4.0
16,72571,4.0
16,211954,3.0
16,227348,3.0
16,1955,1.0
16,157547,4.0
16,71,5.0
16,15660,5.0
16,59968,2.0
16,256274,1.0
16,284293,2.0
16,21610,1.0
16,10283,5.0
16,13776,2.0
16,50357,3.0
16,16441,5.0
16,20455,1.0
16,13193,5.0
16,11042,2.0
16,12484,3.0
16,11959,5.0
16,335,2.0
16,17431,2.0
16,21014,4.0
16,78394,4.0
16,1024,4.0
16,343795,3.0
16,4553,5.0
16,245916,3.0
16,14474,4.0
16,13685,1.0
16,8744,4.0
16,38428,2.0
16,41730,2.0
16,14849,2.0
16,19615,5.0
16,11935,5.0
16,447027,3.0
16,361159,2.0
16,12555,5.0
16,12498,5.0
16,77949,3.0
16,1690,5.0
16,64720,2.0
16,49365,5.0
16,300706,5.0
16,16337,2.0
16,77987,5.0
16,10822,4.0
16,10844,3.0
16,9336,5.0
16,10339,3.0
16,27686,4.0
16,65749,3.0
16,12093,5.0
16,375290,4.0
16,17663,3.0
16,11826,2.0
16,29920,4.0
16,34069,3.0
16,47452,2.0
16,11386,5.0
16,10246,1.0
16,10331,4.0
16,153,5.0
16,27191,2.0
16,287424,4.0
16,987,2.0
16,241251,3.0
16,85350,1.0
16,13408,5.0
16,47816,4.0
16,9782,2.0
16,184345,4.0
16,9809,3.0
16,5,2.0
16,11013,3.0
16,19153,4.0
16,16448,2.0
16,15122,4.0
16,8141,1.0
16,89708,4.0
16,27551,4.0
16,64678,1.0
16,103328,2.0
16,20468,1.0
16,29122,4.0
16,54580,3.0
16,81390,2.0
16,225235,5.0
16,14902,4.0
16,22301,3.0
16,20065,1.0
16,158150,2.0
16,770,1.0
16,266102,2.0
16,29715,3.0
16,25209,1.0
16,37495,5.0
16,8618,4.0
16,813,5.0
16,352978,3.0
16,10634,2.0
16,9516,2.0
16,26268,4.0
16,310131,3.0
16,11363,3.0
16,3033,4.0
16,765,4.0
16,10615,5.0
16,38007,3.0
16,540,3.0
16,224569,3.0
16,395766,4.0
16,142061,5.0
16,252360,1.0
16,86549,3.0
16,13973,4.0
16,11129,4.0
16,75861,5.0
16,13551,2.0
16,12586,2.0
16,11564,2.0
16,301748,2.0
16,11697,5.0
16,22051,2.0
16,436,1.0
16,10070,4.0
16,8469,2.0
16,41436,2.0
16,259943,3.0
16,158015,5.0
16,82507,5.0
16,20337,4.0
16,10991,2.0
16,5854,4.0
16,284,2.0
16,292,4.0
16,22013,2.0
16,821,3.0
16,53862,2.0
16,30139,4.0
16,132344,5.0
16,15158,3.0
16,10557,1.0
16,13982,2.0
16,17734,5.0
16,549,3.0
16,121986,3.0
16,246403,2.0
16,35691,2.0
16,317930,4.0
16,24469,1.0
16,34099,1.0
16,79940,3.0
16,281230,3.0
16,39563,4.0
16,170480,4.0
16,192210,5.0
16,180296,5.0
16,157058,5.0
16,70006,4.0
16,260947,5.0
16,191229,3.0
16,44594,2.0
16,248,1.0
16,43942,2.0
16,10281,1.0
16,630,3.0
16,3034,5.0
16,13025,3.0
16,21461,4.0
16,15875,5.0
16,209274,5.0
16,14137,1.0
16,33106,3.0
16,126509,4.0
16,9591,2.0
16,1687,2.0
16,181330,1.0
16,468,5.0
16,84329,2.0
16,157386,2.0
16,13518,4.0
16,40428,4.0
16,1698,4.0
16,356216,4.0
16,146631,3.0
16,756,4.0
16,9916,2.0
16,16205,5.0
16,9517,2.0
16,8329,2.0
16,69640,2.0
16,657,3.0
16,11624,3.0
16,595,1.0
16,226,4.0
16,92182,1.0
16,990,4.0
16,9662,1.0
16,2771,3.0
16,80,4.0
16,11023,5.0
16,33667,2.0
16,39013,3.0
16,43839,5.0
16,44639,1.0
16,301351,4.0
16,331190,4.0
16,8885,1.0
16,48382,2.0
16,12901,3.0
16,250124,4.0
16,14284,3.0
16,42889,3.0
16,24746,2.0
16,27023,5.0
16,67373,1.0
16,13075,5.0
16,335866,5.0
16,18238,4.0
16,22600,4.0
16,50698,4.0
16,34335,4.0
16,11302,2.0
16,119458,3.0
16,20406,4.0
16,18808,1.0
16,95755,1.0
16,188652,3.0
16,174311,2.0
16,17768,1.0
16,312793,1.0
16,329540,3.0
16,49020,2.0
16,159037,5.0
16,157293,2.0
16,14048,5.0
16,356987,5.0
16,295886,1.0
16,33511,4.0
16,702,3.0
16,542,1.0
16,84175,3.0
16,1705,3.0
16,62677,3.0
16,50875,5.0
16,44562,2.0
16,9783,3.0
16,32579,2.0
16,1688,5.0
16,191714,2.0
16,11426,4.0
16,27455,1.0
16,66468,2.0
16,283686,5.0
16,74084,2.0
16,10758,1.0
16,3083,5.0
16,9344,1.0
16,10707,1.0
16,15647,3.0
16,20156,1.0
16,17113,3.0
16,4012,3.0
16,323271,2.0
16,10972,4.0
16,30082,2.0
16,72913,1.0
16,361505,3.0
16,46729,3.0
16,290370,3.0
16,426469,2.0
16,356841,4.0
16,301325,4.0
16,347755,3.0
16,408,4.0
16,44413,3.0
16,39209,5.0
16,312791,2.0
16,2661,3.0
16,218500,3.0
16,27845,1.0
16,25784,4.0
16,100275,3.0
16,42033,2.0
16,27588,1.0
16,23730,1.0
16,46256,1.0
16,19997,5.0
16,1412,2.0
16,215924,5.0
16,480,5.0
16,60400,5.0
16,310569,1.0
16,49951,5.0
16,355629,1.0
16,107315,2.0
16,157422,1.0
16,310933,1.0
16,7553,5.0
16,39895,1.0
16,202604,2.0
16,27374,4.0
16,811,1.0
16,277685,5.0
16,9003,5.0
16,347126,5.0
16,10092,2.0
16,10643,1.0
16,46705,1.0
16,76487,4.0
16,5722,2.0
16,39833,2.0
16,1781,1.0
16,361475,3.0
16,41469,3.0
16,22597,2.0
16,37532,4.0
16,13132,1.0
16,123678,2.0
16,206412,2.0
16,112456,5.0
16,66195,4.0
16,91122,1.0
16,43630,3.0
16,186935,1.0
16,357441,5.0
16,18869,2.0
16,41830,5.0
16,335874,5.0
16,34592,1.0
16,21283,2.0
16,101179,2.0
16,248402,4.0
16,29146,5.0
16,207769,4.0
16,271185,4.0
16,292539,2.0
16,91070,5.0
16,2652,4.0
16,60421,1.0
16,157354,1.0
16,146882,5.0
16,84184,2.0
16,14823,5.0
16,367551,5.0
16,60243,3.0
16,905,2.0
16,78705,5.0
16,26899,2.0
16,211557,2.0
16,838,4.0
16,40862,5.0
16,13158,1.0
16,84332,5.0
16,74510,4.0
16,58428,5.0
16,36584,3.0
16,206197,1.0
16,7859,4.0
16,2667,2.0
16,9459,1.0
16,263503,3.0
16,375950,5.0
16,23069,1.0
16,89857,5.0
16,2056,4.0
16,16653,3.0
16,23655,4.0
16,36825,3.0
16,33430,1.0
16,96238,5.0
16,7301,3.0
16,346,1.0
16,84318,5.0
16,45649,5.0
16,73511,1.0
16,139715,3.0
16,30867,3.0
16,81220,1.0
16,253626,2.0
16,380097,5.0
16,380733,1.0
16,285743,2.0
16,362765,2.0
16,325579,5.0
16,328307,4.0
16,464,5.0
16,23827,1.0
16,64499,4.0
16,47546,5.0
16,19204,3.0
16,9029,3.0
16,18045,2.0
16,43743,2.0
16,157909,5.0
16,15800,5.0
16,65203,4.0
16,764,1.0
16,14278,3.0
16,25678,4.0
16,79161,2.0
16,52032,1.0
16,38810,2.0
16,55123,3.0
16,26518,4.0
16,2786,4.0
16,87943,5.0
16,47534,1.0
16,426067,5.0
16,324352,1.0
16,318040,4.0
16,27420,3.0
16,80468,4.0
16,29371,4.0
16,378237,2.0
16,431,1.0
16,76996,5.0
16,60420,4.0
16,12247,3.0
16,70687,5.0
16,46252,3.0
16,150211,4.0
16,306667,2.0
16,40963,3.0
16,139948,1.0
16,70478,5.0
16,35073,4.0
16,10218,2.0
16,391,5.0
16,194588,4.0
16,83588,1.0
16,53256,2.0
16,48035,5.0
16,13363,1.0
16,36549,1.0
16,27995,5.0
16,344466,3.0
16,408429,5.0
16,39141,4.0
16,28666,5.0
16,178862,4.0
16,331745,1.0
16,1779,4.0
16,282128,2.0
16,86812,5.0
16,38786,4.0
16,84355,1.0
16,339408,2.0
16,299245,2.0
16,985,5.0
16,9821,5.0
16,272726,5.0
16,13538,5.0
16,51130,3.0
16,268917,3.0
16,473,2.0
16,360188,5.0
16,33468,3.0
16,16388,3.0
16,159770,1.0
16,42109,4.0
16,20981,2.0
16,242095,4.0
16,158895,1.0
16,222250,3.0
16,125537,3.0
16,13963,4.0
16,69382,3.0
16,2292,5.0
16,42497,3.0
16,14585,4.0
16,14022,5.0
16,366967,2.0
16,255266,5.0
16,17345,3.0
16,287625,2.0
16,13898,2.0
16,157185,5.0
16,182291,3.0
16,286939,2.0
16,14337,5.0
16,126186,4.0
17,285,5.0
17,49026,4.0
17,49529,2.0
17,38757,1.0
17,209112,4.0
17,10764,2.0
17,1865,2.0
17,20662,3.0
17,57158,1.0
17,254,5.0
17,558,2.0
17,12155,4.0
17,102382,4.0
17,49013,4.0
17,44912,5.0
17,10193,1.0
17,534,1.0
17,54138,1.0
17,64682,5.0
17,9543,5.0
17,5174,4.0
17,14160,1.0
17,1735,5.0
17,2698,1.0
17,9804,1.0
17,150540,5.0
17,278927,5.0
17,58595,4.0
17,102651,1.0
17,64686,2.0
17,177572,2.0
17,82690,1.0
17,5255,1.0
17,27205,4.0
17,4922,1.0
17,131634,5.0
17,27022,3.0
17,68735,4.0
17,10140,3.0
17,1858,5.0
17,1966,1.0
17,675,2.0
17,674,1.0
17,118,4.0
17,272,1.0
17,2080,3.0
17,605,3.0
17,604,4.0
17,76338,5.0
17,13448,5.0
17,13053,2.0
17,19585,4.0
17,62213,1.0
17,177677,1.0
17,7978,1.0
17,5559,2.0
17,49444,5.0
17,50321,5.0
17,11619,5.0
17,36669,2.0
17,140300,4.0
17,81188,1.0
17,147441,2.0
17,557,3.0
17,205584,2.0
17,944,3.0
17,1927,3.0
17,72559,5.0
17,8619,2.0
17,267935,2.0
17,281957,1.0
17,44896,5.0
17,270946,3.0
17,101299,1.0
17,74,4.0
17,86834,5.0
17,6972,3.0
17,82700,5.0
17,10567,4.0
17,181533,4.0
17,671,3.0
17,49524,4.0
17,22,4.0
17,58574,2.0
17,415,3.0
17,435,4.0
17,955,4.0
17,2133,1.0
17,1979,3.0
17,87827,3.0
17,1250,5.0
17,324668,4.0
17,9471,1.0
17,10996,2.0
17,68724,5.0
17,2789,4.0
17,37834,2.0
17,1894,4.0
17,585,2.0
17,1893,2.0
17,290595,2.0
17,98566,2.0
17,308531,4.0
17,1593,4.0
17,254128,4.0
17,2024,3.0
17,787,3.0
17,262500,5.0
17,2567,1.0
17,262504,5.0
17,39254,5.0
17,77931,3.0
17,1639,5.0
17,120,4.0
17,10204,2.0
17,8489,4.0
17,10198,1.0
17,286217,5.0
17,1635,5.0
17,9679,5.0
17,672,5.0
17,869,4.0
17,18487,5.0
17,39451,5.0
17,9268,1.0
17,76163,4.0
17,2059,2.0
17,2486,3.0
17,1372,2.0
17,414,5.0
17,314,5.0
17,9016,5.0
17,18162,2.0
17,257088,5.0
17,22972,1.0
17,29193,3.0
17,1734,3.0
17,9408,1.0
17,18,1.0
17,37786,5.0
17,57800,3.0
17,7980,2.0
17,12,3.0
17,1995,3.0
17,157353,4.0
17,331,5.0
17,61791,2.0
17,32657,1.0
17,44048,3.0
17,2655,2.0
17,4327,2.0
17,1422,4.0
17,10674,3.0
17,7446,2.0
17,1572,4.0
17,271969,2.0
17,258509,4.0
17,644,5.0
17,9383,3.0
17,10003,5.0
17,8665,3.0
17,49852,2.0
17,664,4.0
17,9772,2.0
17,161,3.0
17,52451,4.0
17,76492,2.0
17,59961,1.0
17,298,1.0
17,853,4.0
17,51052,1.0
17,16858,2.0
17,22538,4.0
17,9339,2.0
17,39691,5.0
17,27578,2.0
17,7518,4.0
17,146216,3.0
17,109418,1.0
17,9928,4.0
17,10202,5.0
17,2300,3.0
17,10200,5.0
17,6068,3.0
17,41515,4.0
17,9023,4.0
17,38317,2.0
17,2157,2.0
17,14462,3.0
17,161795,3.0
17,159824,1.0
17,2135,1.0
17,9705,1.0
17,75,1.0
17,11228,2.0
17,10197,2.0
17,8870,4.0
17,9992,2.0
17,36970,4.0
17,10077,1.0
17,293644,2.0
17,72545,2.0
17,109451,4.0
17,330,5.0
17,9693,5.0
17,36657,2.0
17,1824,1.0
17,332,2.0
17,38365,4.0
17,594,1.0
17,10555,5.0
17,1125,5.0
17,4551,1.0
17,9567,5.0
17,37821,3.0
17,203801,5.0
17,2539,2.0
17,3172,1.0
17,6520,2.0
17,1439,4.0
17,37958,3.0
17,11866,3.0
17,8688,5.0
17,10153,2.0
17,8676,5.0
17,9718,5.0
17,11086,2.0
17,10477,5.0
17,809,3.0
17,920,2.0
17,4806,3.0
17,7451,5.0
17,3595,4.0
17,16869,1.0
17,1573,3.0
17,9697,3.0
17,117263,3.0
17,44943,5.0
17,10395,4.0
17,57212,3.0
17,2756,1.0
17,33909,4.0
17,49017,5.0
17,9882,3.0
17,2270,5.0
17,44564,3.0
17,8427,1.0
17,52520,5.0
17,80585,2.0
17,49021,4.0
17,11535,1.0
17,12610,4.0
17,59981,4.0
17,5137,5.0
17,3093,1.0
17,188207,4.0
17,4614,1.0
17,24021,2.0
17,11371,5.0
17,20352,3.0
17,9008,5.0
17,72331,2.0
17,1844,5.0
17,857,2.0
17,3981,3.0
17,72976,5.0
17,603,2.0
17,568,3.0
17,9021,5.0
17,9489,4.0
17,12133,4.0
17,4244,3.0
17,1852,3.0
17,11820,3.0
17,196867,2.0
17,36648,4.0
17,9440,4.0
17,10483,1.0
17,9292,3.0
17,12618,5.0
17,253412,1.0
17,818,4.0
17,9331,1.0
17,9072,1.0
17,9087,3.0
17,12138,4.0
17,273248,2.0
17,1271,5.0
17,9982,3.0
17,210577,5.0
17,2275,4.0
17,37165,1.0
17,136400,1.0
17,9654,2.0
17,2642,4.0
17,8916,2.0
17,9641,5.0
17,39538,1.0
17,10628,4.0
17,10067,2.0
17,9384,2.0
17,4824,5.0
17,10199,2.0
17,267860,2.0
17,8078,2.0
17,6278,3.0
17,82682,1.0
17,17610,2.0
17,5820,3.0
17,16866,4.0
17,87825,4.0
17,9932,5.0
17,4958,4.0
17,786,4.0
17,11679,5.0
17,8413,4.0
17,10052,1.0
17,10384,1.0
17,11260,1.0
17,9009,5.0
17,8285,5.0
17,381902,2.0
17,13922,1.0
17,9713,4.0
17,9007,2.0
17,1370,5.0
17,24438,4.0
17,72431,1.0
17,1813,1.0
17,87428,1.0
17,8840,2.0
17,10022,2.0
17,11358,2.0
17,6477,3.0
17,10530,3.0
17,8488,5.0
17,35056,4.0
17,8839,5.0
17,9315,5.0
17,795,2.0
17,24,4.0
17,8195,5.0
17,10586,5.0
17,80035,5.0
17,10632,4.0
17,12117,3.0
17,3580,4.0
17,12123,4.0
17,9566,2.0
17,9833,2.0
17,4517,4.0
17,16072,2.0
17,19724,1.0
17,145220,2.0
17,36586,5.0
17,11321,3.0
17,242,2.0
17,9621,4.0
17,1819,4.0
17,8536,4.0
17,8046,5.0
17,1717,5.0
17,479,5.0
17,9444,3.0
17,11456,2.0
17,39437,3.0
17,640,5.0
17,9767,3.0
17,6519,4.0
17,1850,4.0
17,26389,1.0
17,11817,2.0
17,18239,5.0
17,8367,1.0
17,9390,4.0
17,2898,4.0
17,109443,1.0
17,10201,2.0
17,302699,1.0
17,9441,4.0
17,274167,1.0
17,10329,4.0
17,74465,5.0
17,6877,4.0
17,10320,4.0
17,50646,5.0
17,13673,5.0
17,6038,4.0
17,9975,1.0
17,11451,2.0
17,12103,1.0
17,231,1.0
17,1577,1.0
17,2116,2.0
17,14199,4.0
17,10390,3.0
17,38579,5.0
17,44603,3.0
17,11892,4.0
17,9691,4.0
17,12220,5.0
17,10386,3.0
17,11615,2.0
17,10047,1.0
17,11212,1.0
17,10533,2.0
17,38363,3.0
17,47327,3.0
17,15268,4.0
17,18947,4.0
17,1900,3.0
17,198184,5.0
17,9481,1.0
17,167,1.0
17,11232,5.0
17,1636,4.0
17,2148,4.0
17,260346,3.0
17,1389,3.0
17,8592,1.0
17,9095,5.0
17,8874,5.0
17,199,5.0
17,20533,1.0
17,325789,3.0
17,888,4.0
17,82675,1.0
17,88751,1.0
17,7350,3.0
17,9869,2.0
17,146233,2.0
17,9360,3.0
17,9487,3.0
17,10478,3.0
17,9981,4.0
17,15045,3.0
17,8987,2.0
17,11359,5.0
17,82525,2.0
17,9759,4.0
17,9486,2.0
17,4148,2.0
17,2207,5.0
17,9381,3.0
17,9625,1.0
17,20856,2.0
17,5955,3.0
17,9899,4.0
17,21355,3.0
17,1494,3.0
17,2185,4.0
17,38153,3.0
17,116977,5.0
17,5503,3.0
17,9623,4.0
17,10895,2.0
17,10935,4.0
17,834,4.0
17,711,4.0
17,10027,4.0
17,11812,5.0
17,37950,4.0
17,27582,3.0
17,64688,3.0
17,5966,3.0
17,11066,2.0
17,8095,5.0
17,11560,4.0
17,25189,4.0
17,2637,4.0
17,18480,4.0
17,2749,5.0
17,228967,2.0
17,9476,3.0
17,10610,1.0
17,49527,1.0
17,10398,1.0
17,240832,5.0
17,216015,1.0
17,259693,2.0
17,37799,4.0
17,10184,1.0
17,4234,3.0
17,257091,3.0
17,24803,5.0
17,1213,3.0
17,9036,1.0
17,323675,4.0
17,9361,2.0
17,187,1.0
17,820,4.0
17,16996,3.0
17,193610,3.0
17,296098,1.0
17,8007,3.0
17,32823,1.0
17,4380,3.0
17,10336,2.0
17,11362,5.0
17,1124,4.0
17,227159,1.0
17,708,3.0
17,2044,4.0
17,9913,3.0
17,209451,2.0
17,11975,5.0
17,4970,2.0
17,440,3.0
17,11011,4.0
17,39513,3.0
17,41446,3.0
17,8224,3.0
17,10537,2.0
17,10154,1.0
17,11431,4.0
17,188161,1.0
17,8850,2.0
17,64685,4.0
17,38357,3.0
17,10060,5.0
17,1833,4.0
17,10391,5.0
17,12184,4.0
17,1921,3.0
17,203,3.0
17,62835,1.0
17,13536,2.0
17,1887,2.0
17,6071,3.0
17,10461,3.0
17,80278,5.0
17,2687,1.0
17,8849,4.0
17,9544,2.0
17,14655,2.0
17,19898,3.0
17,15074,4.0
17,1272,4.0
17,72358,2.0
17,20542,3.0
17,266396,5.0
17,9978,5.0
17,5353,4.0
17,11934,5.0
17,14392,1.0
17,110415,4.0
17,9495,2.0
17,8842,5.0
17,64807,2.0
17,12289,4.0
17,10400,2.0
17,1957,3.0
17,10833,5.0
17,256961,2.0
17,12312,2.0
17,622,1.0
17,12508,1.0
17,299687,3.0
17,76494,3.0
17,4944,2.0
17,96721,4.0
17,23742,1.0
17,62837,5.0
17,8470,1.0
17,16911,4.0
17,227735,3.0
17,8409,3.0
17,222936,4.0
17,10219,3.0
17,75531,5.0
17,9776,4.0
17,18785,4.0
17,943,4.0
17,44264,3.0
17,8065,2.0
17,11459,4.0
17,10806,5.0
17,9348,2.0
17,1273,2.0
17,13920,2.0
17,50544,3.0
17,12437,4.0
17,9366,3.0
17,609,3.0
17,13051,1.0
17,49530,5.0
17,34806,4.0
17,49022,2.0
17,11469,5.0
17,11667,4.0
17,423,5.0
17,2447,5.0
17,2288,2.0
17,11979,2.0
17,8090,5.0
17,3604,5.0
17,9541,1.0
17,94348,1.0
17,10410,1.0
17,59965,1.0
17,11918,3.0
17,98357,2.0
17,10012,5.0
17,49526,3.0
17,268920,1.0
17,35169,1.0
17,118957,2.0
17,18886,1.0
17,13496,1.0
17,18320,1.0
17,8967,4.0
17,144336,1.0
17,285783,4.0
17,49478,4.0
17,9726,4.0
17,20763,2.0
17,26843,4.0
17,11876,1.0
17,22267,2.0
17,10436,1.0
17,1381,5.0
17,127493,2.0
17,192136,1.0
17,18254,1.0
17,10877,3.0
17,71469,1.0
17,326,1.0
17,12596,1.0
17,8055,5.0
17,10719,1.0
17,9294,2.0
17,9353,4.0
17,55721,5.0
17,11978,1.0
17,87567,4.0
17,38322,5.0
17,7305,5.0
17,3594,4.0
17,157841,1.0
17,11519,1.0
17,12920,1.0
17,9335,1.0
17,31867,1.0
17,10253,5.0
17,3587,5.0
17,32274,3.0
17,182,2.0
17,2054,4.0
17,10559,5.0
17,296099,2.0
17,2770,5.0
17,27569,1.0
17,1669,4.0
17,807,4.0
17,322,4.0
17,70,3.0
17,6557,3.0
17,18126,1.0
17,16340,3.0
17,4476,1.0
17,2755,1.0
17,82696,2.0
17,9870,1.0
17,8292,4.0
17,8780,3.0
17,10096,5.0
17,10207,2.0
17,172,4.0
17,21972,1.0
17,533,1.0
17,4347,2.0
17,37056,2.0
17,76489,3.0
17,273481,3.0
17,1262,4.0
17,4513,3.0
17,7278,1.0
17,59861,4.0
17,133805,1.0
17,9766,3.0
17,12244,5.0
17,109421,4.0
17,11137,3.0
17,53113,5.0
17,72207,1.0
17,16232,2.0
17,11702,1.0
17,18550,1.0
17,8869,4.0
17,9701,4.0
17,37707,1.0
17,58151,3.0
17,10350,1.0
17,28902,4.0
17,14164,4.0
17,11058,4.0
17,14844,5.0
17,146238,1.0
17,311,5.0
17,13967,3.0
17,31203,2.0
17,265208,5.0
17,50135,5.0
17,271331,2.0
17,223702,4.0
17,254470,3.0
17,69,1.0
17,12771,3.0
17,24071,1.0
17,277216,5.0
17,2043,1.0
17,15373,1.0
17,26320,2.0
17,14292,3.0
17,9778,1.0
17,8831,4.0
17,112949,5.0
17,3638,3.0
17,62206,5.0
17,78,5.0
17,10025,5.0
17,9746,5.0
17,13092,1.0
17,700,3.0
17,4964,3.0
17,10024,4.0
17,13490,3.0
17,15927,4.0
17,1259,4.0
17,9825,1.0
17,186,2.0
17,61891,1.0
17,34584,4.0
17,42807,5.0
17,28355,3.0
17,8080,3.0
17,5126,5.0
17,56288,1.0
17,1613,5.0
17,31582,2.0
17,37028,2.0
17,14560,4.0
17,1934,4.0
17,10189,1.0
17,2055,1.0
17,22894,1.0
17,134374,1.0
17,1901,4.0
17,2057,2.0
17,8011,4.0
17,31640,1.0
17,238615,3.0
17,615,3.0
17,788,3.0
17,8681,2.0
17,50014,5.0
17,162903,1.0
17,11024,3.0
17,254024,2.0
17,6977,5.0
17,168530,5.0
17,10327,1.0
17,88042,1.0
17,9286,4.0
17,77877,3.0
17,1265,4.0
17,175555,2.0
17,75174,1.0
17,77866,1.0
17,12277,3.0
17,9779,3.0
17,227156,3.0
17,10735,5.0
17,11351,5.0
17,10623,5.0
17,590,5.0
17,9655,3.0
17,11543,1.0
17,284536,4.0
17,152737,2.0
17,13374,1.0
17,9469,5.0
17,34813,4.0
17,10431,3.0
17,8051,3.0
17,18147,3.0
17,15487,1.0
17,1831,3.0
17,12770,5.0
17,276907,2.0
17,10074,4.0
17,65055,1.0
17,200505,3.0
17,11954,2.0
17,60309,5.0
17,293646,5.0
17,133698,5.0
17,1770,5.0
17,17707,2.0
17,77883,5.0
17,20766,2.0
17,24264,3.0
17,19803,3.0
17,168705,2.0
17,9729,4.0
17,22256,1.0
17,12404,2.0
17,39845,5.0
17,25353,1.0
17,109091,5.0
17,1788,4.0
17,10480,5.0
17,13476,1.0
17,10208,4.0
17,24961,3.0
17,20697,1.0
17,70868,2.0
17,43593,1.0
17,6478,4.0
17,4935,3.0
17,19908,4.0
17,37137,5.0
17,10316,5.0
17,10866,2.0
17,21349,3.0
17,580,2.0
17,13579,4.0
17,2453,3.0
17,6973,3.0
17,11156,3.0
17,957,4.0
17,251,2.0
17,544,2.0
17,14635,5.0
17,783,5.0
17,277,3.0
17,8999,3.0
17,10878,2.0
17,2176,3.0
17,1599,1.0
17,30379,3.0
17,12085,3.0
17,204922,4.0
17,44113,5.0
17,21494,2.0
17,1073,1.0
17,10724,3.0
17,1646,4.0
17,1946,4.0
17,840,1.0
17,9682,1.0
17,1584,2.0
17,9312,4.0
17,8326,3.0
17,76203,5.0
17,10073,2.0
17,16690,4.0
17,14873,5.0
17,21208,1.0
17,314365,5.0
17,1649,2.0
17,9895,4.0
17,9570,5.0
17,27579,4.0
17,3989,3.0
17,4258,2.0
17,55465,3.0
17,14043,4.0
17,19901,1.0
17,34016,4.0
17,10069,4.0
17,9588,2.0
17,12819,4.0
17,25132,2.0
17,577,4.0
17,9945,4.0
17,539,5.0
17,226857,4.0
17,47941,3.0
17,526,5.0
17,2355,5.0
17,5915,2.0
17,9842,1.0
17,18357,1.0
17,7979,3.0
17,15644,4.0
17,10642,5.0
17,22074,4.0
17,15005,5.0
17,8198,4.0
17,12797,1.0
17,17134,3.0
17,41402,3.0
17,18885,2.0
17,4953,5.0
17,10773,2.0
17,26171,5.0
17,31117,3.0
17,14396,4.0
17,15673,3.0
17,24432,1.0
17,109417,4.0
17,106747,5.0
17,10929,2.0
17,14220,2.0
17,3509,3.0
17,10740,3.0
17,14652,4.0
17,40932,1.0
17,334531,3.0
17,19457,4.0
17,314385,3.0
17,8953,4.0
17,13688,1.0
17,43935,5.0
17,44638,2.0
17,241257,5.0
17,239897,5.0
17,184341,3.0
17,12150,4.0
17,11377,3.0
17,26367,1.0
17,385383,3.0
17,41210,5.0
17,129,1.0
17,2669,3.0
